Transcript	Intron	5' Splice Site Score	3' Splice Site Score	Intron Length	
CNAG_01278T0	11	5.36453669787	12.7438882106	50	
CNAG_01278T0	12	6.32234432234	10.7372134039	49	
CNAG_01278T0	13	5.61052774386	13.1547958215	50	
CNAG_01279T0	0	4.88975715642	10.5351784018	60	
CNAG_01279T0	1	6.63568036901	13.2220865554	145	
CNAG_01279T0	2	5.38472391806	11.3465744132	94	
CNAG_01279T0	3	6.48785782119	10.8475376475	84	
CNAG_01279T0	4	5.07236467236	10.7026997694	85	
CNAG_01279T0	5	8.23801383801	10.9467914801	56	
CNAG_03694T0	0	6.69564509565	12.174033374	48	
CNAG_03694T0	1	6.46419753086	13.2517704518	50	
CNAG_03694T0	2	5.46932573599	12.0465065798	52	
CNAG_03694T0	3	5.46975986976	10.9790259124	62	
CNAG_03695T0	0	6.80542667209	13.5082349749	53	
CNAG_03695T0	1	7.03003663004	12.9721340388	52	
CNAG_03695T0	2	6.94890788224	11.2161172161	55	
CNAG_03695T0	3	5.38472391806	13.7569936237	59	
CNAG_03695T0	4	6.63470356804	12.6314475648	48	
CNAG_03695T0	5	5.55045448379	12.4495997829	54	
CNAG_03695T0	6	7.45510785511	11.7852665853	52	
CNAG_03695T0	7	6.19009632343	13.0077330077	54	
CNAG_03695T0	8	5.61611721612	10.89664903	45	
CNAG_03695T0	9	6.8660968661	12.8489485823	50	
CNAG_03695T0	10	5.88484601818	13.9455162122	51	
CNAG_03695T0	11	7.73783747117	11.0699226699	52	
CNAG_03695T0	12	6.36554063221	10.4185049518	64	
CNAG_03695T0	13	6.92123185457	12.3568579569	55	
CNAG_06404T0	0	5.93097273097	10.4506851174	64	
CNAG_06404T0	1	7.22577669244	10.6535883869	59	
CNAG_06405T0	0	6.36103649437	13.1027540361	65	
CNAG_06405T0	1	6.42854429521	11.3894993895	61	
CNAG_06402T0	0	6.09089675756	12.4949667616	54	
CNAG_06402T0	1	7.37039750373	13.7372405372	53	
CNAG_06402T0	2	5.95050875051	12.7245692579	49	
CNAG_06403T0	0	6.2208655542	13.007298874	51	
CNAG_06403T0	1	6.05117351784	12.7356939357	53	
CNAG_03692T0	0	6.09089675756	12.7321665988	49	
CNAG_03692T0	1	7.40263193597	11.4172839506	61	
CNAG_03693T0	0	6.30128883462	13.5898521232	69	
CNAG_03693T0	1	6.30128883462	11.7289377289	63	
CNAG_03698T0	0	5.89076109076	12.6623795957	49	
CNAG_03698T0	1	6.85345272012	12.7312983313	54	
CNAG_03698T0	2	6.68376068376	12.499362366	58	
CNAG_03698T0	3	7.01500474834	12.9929181929	54	
CNAG_03698T0	4	4.93197666531	10.8671822005	64	
CNAG_03698T0	5	6.56621896622	13.2047212047	59	
CNAG_03699T0	0	7.15045448379	13.3529778863	56	
CNAG_03699T0	1	6.73884140551	12.6691086691	54	
CNAG_03699T0	2	4.88975715642	13.7809252476	53	
CNAG_03699T0	3	5.01701261701	8.73178673179	50	
CNAG_03699T0	4	5.67689594356	10.8541039208	50	
CNAG_03699T0	5	5.34250440917	11.5063899064	51	
CNAG_06408T0	0	6.63074209741	12.241703975	46	
CNAG_06408T0	1	5.30527743861	11.5713471713	39	
CNAG_06408T0	2	5.89076109076	13.0369285036	59	
CNAG_06409T0	0	5.51154524488	10.290326957	103	
CNAG_06409T0	1	5.46975986976	10.5895536562	63	
CNAG_06409T0	2	6.30031203365	13.0619454619	56	
CNAG_06409T0	3	5.93097273097	11.1455162122	53	
CNAG_02565T0	0	6.42854429521	11.9322208656	57	
CNAG_02565T0	1	5.93097273097	10.4917107584	52	
CNAG_02565T0	2	6.26699226699	11.376366843	57	
CNAG_02564T0	0	6.51032424366	10.1392484059	47	
CNAG_02564T0	1	5.07236467236	13.3832587166	47	
CNAG_02564T0	2	6.41161307828	11.9238637905	54	
CNAG_02564T0	3	6.45860805861	10.9063085063	51	
CNAG_02564T0	4	6.46419753086	12.2442545109	63	
CNAG_02567T0	0	5.82618369285	8.84243657577	52	
CNAG_02566T0	0	5.05033238367	11.1861619862	58	
CNAG_02566T0	1	6.63470356804	11.0291140958	50	
CNAG_02561T0	0	6.70378510379	11.3773979107	49	
CNAG_02561T0	1	5.05033238367	13.0406186406	51	
CNAG_02561T0	2	5.22414869082	10.4451499118	52	
CNAG_02561T0	3	5.67689594356	12.5629086962	51	
CNAG_02561T0	4	5.34250440917	10.6791480125	51	
CNAG_02561T0	5	5.34250440917	13.5489350156	48	
CNAG_02561T0	6	5.80415140415	8.63226156559	52	
CNAG_02561T0	7	5.67689594356	13.3529236196	58	
CNAG_02563T0	0	4.93197666531	13.5227241894	53	
CNAG_02563T0	1	5.67689594356	13.5474698141	52	
CNAG_02563T0	2	6.52389092389	11.0470763804	53	
CNAG_02563T0	3	6.93089133089	11.1728123728	59	
CNAG_02563T0	4	5.40675620676	11.5790530457	47	
CNAG_02563T0	5	5.07236467236	13.4120743454	58	
CNAG_02563T0	6	4.88975715642	10.9539546873	54	
CNAG_02563T0	7	5.07236467236	12.3825261159	55	
CNAG_02563T0	8	6.74600461267	11.0369827703	49	
CNAG_02563T0	9	4.88975715642	11.6129154796	53	
CNAG_02563T0	10	4.93197666531	12.7036765703	55	
CNAG_02563T0	11	6.18195631529	12.5350698684	52	
CNAG_02563T0	12	6.74177180844	11.0566273233	56	
CNAG_02563T0	13	5.59658119658	11.1896350563	60	
CNAG_02563T0	14	6.30443630444	11.41001221	53	
CNAG_02563T0	15	5.40675620676	12.6128340795	56	
CNAG_02562T0	0	5.46932573599	13.2774386108	62	
CNAG_02562T0	1	6.42583095916	10.4045041378	65	
CNAG_02562T0	2	6.71800298467	11.0701397368	50	
CNAG_02562T0	3	5.42363315697	13.5273368607	56	
CNAG_02562T0	4	4.93197666531	11.2382037715	49	
CNAG_02562T0	5	5.84854158187	12.4811287478	61	
CNAG_02562T0	6	6.06886446886	13.3053859721	59	
CNAG_02562T0	7	5.67689594356	13.3888481888	61	
CNAG_02562T0	8	6.03554470221	11.6132953466	80	
CNAG_02562T0	9	8.35995115995	11.0152760819	62	
CNAG_02562T0	10	6.85828245828	13.6847646181	55	
CNAG_02562T0	11	6.40444987112	11.8012210012	66	
CNAG_02562T0	12	6.47754714421	10.2918464252	57	
CNAG_02562T0	13	5.98941798942	13.3830959164	48	
CNAG_02562T0	14	5.67689594356	12.8035816036	66	
CNAG_02562T0	15	5.8475647809	11.7727309727	66	
CNAG_01186T0	0	5.93097273097	10.8479175146	49	
CNAG_01186T0	1	6.03114909782	13.1800841134	58	
CNAG_01186T0	2	8.38610771944	10.8128069461	55	
CNAG_01186T0	3	6.91748745082	13.5535476869	56	
CNAG_01186T0	4	6.31018857686	8.48829195496	62	
CNAG_01186T0	5	8.3045991046	11.2522045855	51	
CNAG_01186T0	6	6.71800298467	11.3757699091	49	
CNAG_01187T0	0	5.38472391806	12.9785375119	62	
CNAG_01187T0	1	6.71930538597	12.9572649573	60	
CNAG_01187T0	2	5.42363315697	12.5478768145	54	
CNAG_01184T0	0	5.69892823226	13.584045584	48	
CNAG_01184T0	1	5.8475647809	12.4044498711	50	
CNAG_01184T0	2	4.59758513092	13.8167955501	56	
CNAG_01184T0	3	6.94288427622	11.318627052	51	
CNAG_01184T0	4	7.82629222629	13.3477682811	52	
CNAG_01184T0	5	6.5918328585	12.6530999864	53	
CNAG_01184T0	6	4.88975715642	12.7246777913	66	
CNAG_01185T0	0	5.90828924162	11.1402523403	57	
CNAG_01185T0	1	5.55045448379	13.1885497219	49	
CNAG_02569T0	0	5.61611721612	10.89664903	97	
CNAG_02569T0	1	6.42811016144	12.999701533	68	
CNAG_02569T0	2	6.31018857686	8.53593813594	84	
CNAG_02568T0	0	5.42363315697	10.7488807489	38	
CNAG_02568T0	1	5.51154524488	10.9572106905	41	
CNAG_02568T0	2	5.93097273097	9.4498982499	40	
CNAG_02568T0	3	6.80542667209	12.6561389228	52	
CNAG_02568T0	4	6.1397368064	12.4747252747	56	
CNAG_02568T0	5	5.80371727038	12.5338217338	52	
CNAG_02568T0	6	6.8660968661	11.2023877357	52	
CNAG_01180T0	0	5.17715371049	13.5325464659	65	
CNAG_01180T0	1	6.60952380952	10.9099986433	54	
CNAG_01180T0	2	6.40444987112	13.6262108262	58	
CNAG_01180T0	3	8.25196038529	13.1959299959	56	
CNAG_01180T0	4	7.08408628409	10.1676841677	54	
CNAG_01180T0	5	5.90828924162	10.6956993624	51	
CNAG_01180T0	6	5.8475647809	10.7021028354	67	
CNAG_01180T0	7	7.8851716185	11.5081807082	51	
CNAG_01180T0	8	6.80634920635	9.92386379053	44	
CNAG_01181T0	0	5.17715371049	13.081372948	53	
CNAG_01181T0	1	5.51154524488	12.7822005155	56	
CNAG_01181T0	2	5.3514041514	11.8173382173	62	
CNAG_05698T0	0	5.55045448379	12.6033374033	87	
CNAG_05698T0	1	5.95050875051	12.5352869353	53	
CNAG_05699T0	0	6.48704382038	13.5725953059	73	
CNAG_05699T0	1	6.56225749559	11.5915886583	65	
CNAG_05699T0	2	7.27770994438	9.35352055352	59	
CNAG_05699T0	3	6.41161307828	11.6421109754	54	
CNAG_05699T0	4	6.03114909782	10.1387600054	50	
CNAG_05696T0	0	5.67787274454	10.5354497354	78	
CNAG_05696T0	1	5.98941798942	13.0415411749	72	
CNAG_05696T0	2	5.75802469136	12.6243386243	54	
CNAG_05696T0	3	5.98941798942	13.6124813458	49	
CNAG_05696T0	4	6.09730023063	9.16684303351	52	
CNAG_05696T0	5	6.25744132411	11.67331434	51	
CNAG_05696T0	6	5.07236467236	13.5873015873	81	
CNAG_05697T0	0	5.61611721612	12.829358296	187	
CNAG_05697T0	1	5.88484601818	12.365974766	62	
CNAG_05697T0	2	6.83104056437	10.2856057523	53	
CNAG_05697T0	3	5.46932573599	13.1863247863	52	
CNAG_05694T0	0	6.18293311627	12.4515533849	75	
CNAG_05694T0	1	5.90269976937	11.0224935558	64	
CNAG_05694T0	2	6.32234432234	12.5854293854	62	
CNAG_05694T0	3	5.51154524488	11.7023470357	78	
CNAG_05694T0	4	5.30527743861	11.7297517298	54	
CNAG_05694T0	5	6.1397368064	10.4992538326	62	
CNAG_05694T0	6	7.38895672229	12.5296431963	53	
CNAG_05694T0	7	6.1397368064	12.6544566545	53	
CNAG_05695T0	0	5.61611721612	10.535341202	108	
CNAG_05695T0	1	5.30527743861	11.5843169177	51	
CNAG_05695T0	2	6.5047347714	11.4113146113	59	
CNAG_05695T0	3	6.85345272012	10.89664903	58	
CNAG_05695T0	4	5.05033238367	13.4801790802	49	
CNAG_05695T0	5	5.22414869082	13.7368606702	70	
CNAG_05695T0	6	6.73884140551	11.8222764889	60	
CNAG_05695T0	7	6.13061999729	12.5551485551	49	
CNAG_05695T0	8	6.54418667752	10.6727445394	52	
CNAG_05695T0	9	8.68012481346	12.7788902456	56	
CNAG_05695T0	10	6.03114909782	11.8018179352	54	
CNAG_05695T0	11	7.71417718084	12.3702075702	55	
CNAG_05695T0	12	6.86034459368	13.3840184507	53	
CNAG_05695T0	13	5.22414869082	12.4811830145	64	
CNAG_05695T0	14	7.50742097409	10.6577669244	60	
CNAG_05695T0	15	5.88484601818	13.3243793244	53	
CNAG_05695T0	16	5.22414869082	11.7809795143	52	
CNAG_05692T0	0	5.07236467236	13.0442545109	86	
CNAG_05692T0	1	5.01701261701	9.5232668566	50	
CNAG_05692T0	2	5.07236467236	12.9252475919	55	
CNAG_05692T0	3	5.90269976937	10.6120200787	56	
CNAG_05692T0	4	8.26460453127	10.6819156152	52	
CNAG_05692T0	5	4.97088590422	13.3686067019	60	
CNAG_05692T0	6	7.15143128476	13.3477682811	51	
CNAG_05692T0	7	5.22414869082	12.487695021	54	
CNAG_05692T0	8	6.55536562203	10.2907610908	65	
CNAG_05692T0	9	5.01701261701	9.40545380545	76	
CNAG_05693T0	0	5.49179215846	9.14801248135	83	
CNAG_05693T0	1	7.18095238095	10.3606023606	57	
CNAG_05693T0	2	6.40553520554	12.7100800434	50	
CNAG_05693T0	3	4.88975715642	12.5351784018	66	
CNAG_05693T0	4	5.88484601818	13.5060100393	67	
CNAG_05693T0	5	6.98564645231	10.6197259531	60	
CNAG_05693T0	6	5.61611721612	10.4665852666	56	
CNAG_05693T0	7	6.38241758242	12.3873015873	65	
CNAG_05693T0	8	6.30031203365	12.8064034731	58	
CNAG_05690T0	0	5.67689594356	13.5539275539	177	
CNAG_05690T0	1	6.1397368064	12.834622168	150	
CNAG_05690T0	2	6.30128883462	12.8685931353	56	
CNAG_05690T0	3	5.38472391806	11.5199023199	76	
CNAG_05690T0	4	7.52939899607	11.3696920364	60	
CNAG_05690T0	5	4.88975715642	11.375986976	57	
CNAG_05690T0	6	6.80032560033	10.4874779541	65	
CNAG_05690T0	7	6.09730023063	8.96594763261	58	
CNAG_05690T0	8	5.90828924162	13.0421381088	60	
CNAG_05690T0	9	4.93197666531	12.9179758513	58	
CNAG_05691T0	0	5.55045448379	10.6095238095	59	
CNAG_05691T0	1	5.51154524488	12.4077601411	73	
CNAG_00585T0	0	6.25744132411	13.8953194953	56	
CNAG_00585T0	1	5.05033238367	10.4783068783	115	
CNAG_00584T0	0	5.55636955637	10.6741554742	136	
CNAG_00584T0	1	5.51154524488	10.242680776	96	
CNAG_00584T0	2	5.8475647809	12.7022656356	64	
CNAG_00584T0	3	5.46975986976	11.3056573057	121	
CNAG_00584T0	4	5.61611721612	13.1208248542	208	
CNAG_00587T0	0	5.51154524488	13.2007054674	62	
CNAG_00587T0	1	7.94464794465	13.1092117759	59	
CNAG_00587T0	2	6.94890788224	13.7951973952	54	
CNAG_00586T0	0	5.40675620676	13.584045584	92	
CNAG_00586T0	1	6.03114909782	11.9405779406	70	
CNAG_00586T0	2	5.59658119658	10.5275810609	50	
CNAG_00581T0	0	6.80634920635	13.3692579026	62	
CNAG_00581T0	1	5.78005698006	12.0905168905	80	
CNAG_00581T0	2	5.46932573599	12.4978971646	48	
CNAG_00581T0	3	5.82618369285	11.203690137	52	
CNAG_00581T0	4	6.13061999729	12.8180708181	52	
CNAG_00580T0	0	6.01226427893	13.383964184	49	
CNAG_00580T0	1	6.32332112332	12.5378917379	55	
CNAG_00580T0	2	5.49179215846	10.9405508072	44	
CNAG_00580T0	3	5.46975986976	10.7225613892	51	
CNAG_00580T0	4	6.26699226699	9.5232668566	52	
CNAG_00580T0	5	6.40553520554	13.5652150319	53	
CNAG_00583T0	0	5.05033238367	12.9784832451	47	
CNAG_00582T0	0	6.09089675756	11.2163885497	101	
CNAG_00582T0	1	7.70055623389	11.2103649437	146	
CNAG_00582T0	2	6.62905982906	10.6627594628	87	
CNAG_00582T0	3	5.88484601818	13.1165377832	259	
CNAG_00589T0	0	5.80415140415	8.6732329399	46	
CNAG_00589T0	1	7.93949260616	12.5287206621	61	
CNAG_00589T0	2	7.3221001221	11.7368606702	60	
CNAG_00589T0	3	6.45057658391	8.49561796228	55	
CNAG_00589T0	4	6.40444987112	11.9305385972	65	
CNAG_00588T0	0	6.56225749559	10.7100800434	56	
CNAG_00588T0	1	5.17715371049	13.9104056437	51	
CNAG_00588T0	2	5.51154524488	13.7356668023	58	
CNAG_00588T0	3	6.68376068376	10.9392484059	52	
CNAG_08008T0	0	5.80371727038	11.7291005291	106	
CNAG_08008T0	1	6.48785782119	11.331651065	85	
CNAG_08008T0	2	5.80415140415	12.0630579297	65	
CNAG_08008T0	3	5.49179215846	11.1741147741	52	
CNAG_08008T0	4	8.00417853751	8.8013024013	47	
CNAG_08008T0	5	6.67361280695	13.144376611	50	
CNAG_08008T0	6	4.59758513092	13.715696649	38	
CNAG_08008T0	7	6.60138380138	11.933686067	62	
CNAG_08008T0	8	6.18195631529	13.4099036766	39	
CNAG_08008T0	9	7.3200379867	11.2100393434	69	
CNAG_08008T0	10	7.93374033374	13.6420567087	53	
CNAG_08008T0	11	7.03003663004	11.2156830823	58	
CNAG_08008T0	12	7.98388278388	10.1688237688	48	
CNAG_08008T0	13	5.78005698006	12.174033374	53	
CNAG_08008T0	14	6.88655541989	12.4868267535	54	
CNAG_08008T0	15	5.75802469136	13.4765974766	48	
CNAG_08008T0	16	7.49092389092	12.8035816036	53	
CNAG_08008T0	17	6.56225749559	12.9587844255	50	
CNAG_08008T0	18	6.18293311627	10.4878578212	51	
CNAG_08008T0	19	5.46932573599	13.3744675078	41	
CNAG_08008T0	20	6.69081535748	10.7298873966	53	
CNAG_08008T0	21	5.34250440917	12.880314747	45	
CNAG_08008T0	22	6.02995522996	10.7729209063	50	
CNAG_05038T0	0	6.2208655542	13.2017365351	82	
CNAG_05039T0	0	5.95050875051	11.3692579026	56	
CNAG_05039T0	1	6.30031203365	13.8596662597	54	
CNAG_05032T0	0	6.40444987112	13.6130782797	64	
CNAG_08002T0	0	4.88975715642	11.0080043413	75	
CNAG_08002T0	1	7.99598426265	11.4099579433	46	
CNAG_08002T0	2	6.03554470221	9.4055623389	58	
CNAG_08002T0	3	5.80371727038	10.4862298196	55	
CNAG_08002T0	4	5.8475647809	11.2808031475	58	
CNAG_08002T0	5	6.03554470221	11.541283408	63	
CNAG_08002T0	6	6.48829195496	11.1814407814	66	
CNAG_08002T0	7	4.59758513092	13.3772893773	60	
CNAG_08003T0	0	5.61611721612	10.7037308371	198	
CNAG_08003T0	1	5.36453669787	13.2047212047	137	
CNAG_08004T0	0	6.88655541989	13.2735314069	50	
CNAG_08004T0	1	6.13061999729	13.2104734771	39	
CNAG_08006T0	0	5.07236467236	12.918627052	69	
CNAG_05035T0	0	5.61611721612	11.0780626781	62	
CNAG_05035T0	1	6.71930538597	12.7491520825	87	
CNAG_00639T0	0	5.61052774386	13.3477140144	47	
CNAG_00638T0	0	5.34250440917	11.8877221544	48	
CNAG_00638T0	1	6.18195631529	11.5800298467	53	
CNAG_00638T0	2	5.61611721612	10.6741554742	53	
CNAG_00638T0	3	6.32332112332	13.5301044634	60	
CNAG_00638T0	4	5.36453669787	13.2047212047	54	
CNAG_00638T0	5	6.32234432234	13.8161443495	55	
CNAG_00637T0	0	5.42363315697	12.9155881156	52	
CNAG_00637T0	1	6.61451634785	13.4534798535	55	
CNAG_00637T0	2	5.40675620676	13.5839913173	60	
CNAG_00637T0	3	6.80043413377	10.7752001085	54	
CNAG_00637T0	4	7.09043549044	9.03443223443	57	
CNAG_00637T0	5	6.1397368064	10.7723239723	52	
CNAG_00637T0	6	6.19568579569	12.7490978158	49	
CNAG_00637T0	7	6.85828245828	10.9929724596	51	
CNAG_00636T0	0	4.59758513092	11.9117623118	48	
CNAG_00636T0	1	4.93197666531	12.3568036901	40	
CNAG_00636T0	2	7.56016822683	8.12020078687	52	
CNAG_00636T0	3	5.40675620676	12.8366843034	53	
CNAG_00636T0	4	6.88655541989	13.6347849681	50	
CNAG_00636T0	5	6.85839099172	10.3826346493	48	
CNAG_00635T0	0	7.34239587573	11.3362637363	50	
CNAG_00635T0	1	7.90546737213	11.5227784561	48	
CNAG_00635T0	2	6.1397368064	13.1973951974	53	
CNAG_00635T0	3	5.38472391806	12.854049654	50	
CNAG_00635T0	4	6.68376068376	11.3986161986	48	
CNAG_00635T0	5	6.1397368064	12.8967032967	59	
CNAG_00635T0	6	4.59758513092	10.611965812	55	
CNAG_00635T0	7	5.69892823226	13.8161986162	51	
CNAG_00635T0	8	6.86436033103	11.0406186406	55	
CNAG_00634T0	0	7.05369692036	13.0554877222	43	
CNAG_00634T0	1	5.01701261701	11.0308506309	40	
CNAG_00634T0	2	6.02290055623	10.4751051418	40	
CNAG_00634T0	3	6.69081535748	12.4188848189	49	
CNAG_00634T0	4	4.59758513092	10.9392484059	56	
CNAG_00633T0	0	5.07236467236	13.1215303215	49	
CNAG_00633T0	1	5.8475647809	11.2090625424	39	
CNAG_00633T0	2	5.42363315697	12.8681590015	54	
CNAG_00633T0	3	4.88975715642	13.7041921042	54	
CNAG_00633T0	4	6.90647130647	10.2993894994	62	
CNAG_00633T0	5	5.97004477004	12.4111789445	49	
CNAG_00633T0	6	6.24268077601	12.9327906661	52	
CNAG_00633T0	7	6.26699226699	10.1205263872	55	
CNAG_00633T0	8	7.26224392891	10.805046805	46	
CNAG_00633T0	9	6.06886446886	11.5900691901	58	
CNAG_00633T0	10	5.69892823226	13.557997558	51	
CNAG_00633T0	11	6.86050739384	10.7037308371	53	
CNAG_00632T0	0	6.88443901777	11.3403880071	140	
CNAG_00632T0	1	4.97088590422	12.6621082621	68	
CNAG_00632T0	2	7.1582688916	13.3759327093	80	
CNAG_00632T0	3	5.46932573599	11.2890516891	56	
CNAG_05911T0	0	6.03554470221	9.50866910867	81	
CNAG_05911T0	1	5.42363315697	13.2069461403	68	
CNAG_05911T0	2	6.25744132411	12.8949124949	59	
CNAG_05911T0	3	6.2208655542	13.5221272555	213	
CNAG_05911T0	4	4.93197666531	13.5848595849	56	
CNAG_02987T0	0	6.03554470221	10.364021164	70	
CNAG_02986T0	0	6.01226427893	13.3983991317	54	
CNAG_02986T0	1	5.75802469136	11.715316782	76	
CNAG_02986T0	2	6.1397368064	13.3759327093	67	
CNAG_02986T0	3	5.01701261701	10.5719169719	75	
CNAG_02986T0	4	5.40675620676	12.8418939086	71	
CNAG_02986T0	5	6.24268077601	11.2808574142	58	
CNAG_02985T0	0	5.51154524488	11.1596255596	80	
CNAG_02985T0	1	5.36453669787	11.3847239181	83	
CNAG_02985T0	2	5.75802469136	13.5190340524	61	
CNAG_02985T0	3	6.36103649437	10.0678876679	60	
CNAG_02985T0	4	5.98941798942	12.5232397232	57	
CNAG_02984T0	0	5.8475647809	10.611965812	61	
CNAG_02984T0	1	5.67787274454	10.6741554742	59	
CNAG_02984T0	2	7.33528693529	10.7862705196	55	
CNAG_02984T0	3	5.89076109076	10.3343372677	51	
CNAG_02984T0	4	5.40675620676	10.918627052	54	
CNAG_02982T0	0	6.92785239452	12.8995251662	55	
CNAG_02982T0	1	6.93268213268	11.4039343373	62	
CNAG_02982T0	2	6.68376068376	10.5286663953	81	
CNAG_02982T0	3	4.93197666531	10.7037308371	75	
CNAG_02981T0	0	7.05413105413	9.88169854837	61	
CNAG_02981T0	1	5.55045448379	13.5254917922	88	
CNAG_02981T0	2	5.95050875051	12.4874779541	72	
CNAG_02981T0	3	4.93197666531	13.5407950075	70	
CNAG_02981T0	4	6.43169176503	11.1406322073	59	
CNAG_02981T0	5	5.90828924162	12.8770587437	68	
CNAG_02980T0	0	5.34250440917	12.8461267128	62	
CNAG_02980T0	1	6.06327499661	13.2220322887	72	
CNAG_02980T0	2	6.51325464659	12.7022656356	53	
CNAG_02980T0	3	6.05117351784	13.2801519468	55	
CNAG_02980T0	4	6.09089675756	12.6338353005	60	
CNAG_02980T0	5	5.78005698006	13.3840184507	60	
CNAG_02980T0	6	6.76250169584	12.0465608466	55	
CNAG_02989T0	0	6.74600461267	12.481291548	58	
CNAG_02989T0	1	6.42583095916	13.5733007733	53	
CNAG_02989T0	2	5.80371727038	10.9096187763	52	
CNAG_02989T0	3	6.2208655542	13.7721340388	75	
CNAG_02989T0	4	5.07236467236	12.3708045041	90	
CNAG_02989T0	5	5.93097273097	9.6523673857	79	
CNAG_02989T0	6	5.42363315697	13.5273368607	95	
CNAG_02988T0	0	5.46932573599	12.9095645096	69	
CNAG_02988T0	1	5.34250440917	13.4802333469	58	
CNAG_02988T0	2	7.37397910731	13.7240537241	57	
CNAG_02988T0	3	4.88975715642	13.0732329399	53	
CNAG_02988T0	4	7.38591778592	12.6036087369	55	
CNAG_02988T0	5	5.89076109076	10.5286663953	58	
CNAG_05913T0	0	6.44444444444	12.3562610229	64	
CNAG_05913T0	1	5.34250440917	14.258635192	57	
CNAG_05913T0	2	6.1397368064	11.5734093067	61	
CNAG_05913T0	3	5.38472391806	13.0422466422	61	
CNAG_05913T0	4	5.38472391806	12.3814407814	74	
CNAG_05913T0	5	5.78005698006	13.2154660155	55	
CNAG_03038T0	0	5.78005698006	11.209333876	177	
CNAG_03038T0	1	6.18195631529	13.5652150319	206	
CNAG_01861T0	0	5.60347307014	10.7934879935	72	
CNAG_01861T0	1	6.03114909782	12.8418396418	125	
CNAG_01861T0	2	7.50980870981	13.4175010175	81	
CNAG_01861T0	3	5.67689594356	13.0979242979	70	
CNAG_01861T0	4	5.42363315697	13.7708316375	48	
CNAG_01861T0	5	5.05033238367	14.2585809252	62	
CNAG_01861T0	6	4.97088590422	13.8229276896	78	
CNAG_01860T0	0	6.05117351784	12.6048568715	68	
CNAG_01860T0	1	6.86034459368	13.2157373491	55	
CNAG_01863T0	0	5.61052774386	11.4101750102	50	
CNAG_01863T0	1	5.97004477004	11.1402523403	49	
CNAG_01863T0	2	6.18195631529	12.7181657848	51	
CNAG_01863T0	3	5.59658119658	10.4507393841	54	
CNAG_01863T0	4	5.61611721612	10.2851716185	57	
CNAG_01863T0	5	4.93197666531	10.7365622032	55	
CNAG_01862T0	0	5.30527743861	12.286039886	49	
CNAG_01862T0	1	7.38059964727	12.9994301994	52	
CNAG_01862T0	2	6.87857821191	12.4715235382	56	
CNAG_01862T0	3	6.06327499661	12.4358160358	56	
CNAG_01862T0	4	5.82618369285	10.6624338624	65	
CNAG_01862T0	5	4.97088590422	12.286039886	52	
CNAG_01862T0	6	5.67689594356	12.9734364401	53	
CNAG_01865T0	0	5.88484601818	11.5271197938	79	
CNAG_01865T0	1	6.56931216931	13.6485144485	115	
CNAG_01865T0	2	4.93197666531	13.2450956451	66	
CNAG_01865T0	3	5.69892823226	12.9467914801	56	
CNAG_01865T0	4	4.88975715642	12.8294125627	61	
CNAG_01865T0	5	6.82496269163	9.61334961335	63	
CNAG_01865T0	6	6.30443630444	10.4112332112	56	
CNAG_01865T0	7	9.8522317189	9.33458146791	51	
CNAG_01865T0	8	5.38472391806	11.1861619862	55	
CNAG_01865T0	9	5.93097273097	11.319006919	56	
CNAG_01865T0	10	6.48785782119	10.2427350427	56	
CNAG_01865T0	11	5.46932573599	12.8475376475	54	
CNAG_01864T0	0	5.46975986976	10.6255324922	56	
CNAG_01864T0	1	5.84854158187	12.8918192918	48	
CNAG_01864T0	2	4.97088590422	13.3912901913	48	
CNAG_01864T0	3	6.15265228599	12.4884004884	55	
CNAG_01864T0	4	6.67361280695	12.6099579433	61	
CNAG_01864T0	5	5.51154524488	12.2359517026	50	
CNAG_01864T0	6	6.18293311627	10.786975987	53	
CNAG_01867T0	0	6.63074209741	11.2768416768	65	
CNAG_01867T0	1	5.89076109076	13.612644146	55	
CNAG_01867T0	2	4.88975715642	10.1674128341	52	
CNAG_01867T0	3	4.93197666531	13.4525030525	50	
CNAG_01867T0	4	5.49179215846	8.71789445123	56	
CNAG_01866T0	0	7.14562474562	12.3343372677	49	
CNAG_01866T0	1	5.40675620676	12.8367385701	52	
CNAG_01869T0	0	5.97579704246	11.2091710758	79	
CNAG_01869T0	1	4.59758513092	13.947686881	56	
CNAG_01869T0	2	6.46419753086	10.6628137295	50	
CNAG_01869T0	3	6.71930538597	10.8049382716	53	
CNAG_01869T0	4	6.19568579569	12.4142178809	48	
CNAG_01869T0	5	5.38472391806	13.0357346357	55	
CNAG_01869T0	6	5.34250440917	13.4772486772	64	
CNAG_01868T0	0	6.36103649437	11.5487722154	49	
CNAG_01868T0	1	6.67361280695	11.2166056166	50	
CNAG_01868T0	2	7.38591778592	12.8589336589	52	
CNAG_01868T0	3	4.93197666531	12.7248405915	52	
CNAG_07177T0	0	6.84764618098	12.4876407543	51	
