	Transcrip	150904CM018-B	150904CM018-W	150904CM763-B	150904CM763-W	150904CM764-B	Length	150904CM018-B_norm	150904CM018-B_norm_untagged	150904CM763-B_norm	150904CM763-B_norm_untagged
2501	CNAG_02501T0	32	2205.0	3157.0	127.0	794.0	1452	0.000453514739229	1.41723356009e-05	0.00787401574803	0.000246062992126
2502	CNAG_02502T0	8	288.0	375.0	49.0	69.0	2397	0.00347222222222	0.000434027777778	0.0204081632653	0.00255102040816
2503	CNAG_02503T0	18	1463.0	1299.0	125.0	344.0	1157	0.000683526999316	3.79737221842e-05	0.008	0.000444444444444
2504	CNAG_02503T1	14	1002.0	1142.0	88.0	289.0	1157	0.000998003992016	7.12859994297e-05	0.0113636363636	0.000811688311688
2505	CNAG_02504T0	9	320.0	1251.0	38.0	226.0	1621	0.003125	0.000347222222222	0.0263157894737	0.00292397660819
2506	CNAG_02505T0	28	1275.0	2480.0	52.0	1016.0	2445	0.00078431372549	2.80112044818e-05	0.0192307692308	0.000686813186813
2507	CNAG_02506T0	14	850.0	1497.0	65.0	364.0	1240	0.00117647058824	8.40336134454e-05	0.0153846153846	0.0010989010989
2508	CNAG_02507T0	47	4885.0	1638.0	564.0	274.0	1587	0.000204708290686	4.35549554651e-06	0.00177304964539	3.77244605402e-05
2509	CNAG_02508T0	22	1459.0	837.0	110.0	128.0	1662	0.000685400959561	3.1154589071e-05	0.00909090909091	0.000413223140496
2510	CNAG_02509T0	1	44.0	123.0	7.0	23.0	1952	0.0227272727273	0.0227272727273	0.142857142857	0.142857142857
2511	CNAG_02510T0	47	1758.0	4645.0	103.0	1226.0	2507	0.000568828213879	1.21027279549e-05	0.00970873786408	0.000206568890725
2512	CNAG_02510T1	47	1758.0	4645.0	103.0	1226.0	2507	0.000568828213879	1.21027279549e-05	0.00970873786408	0.000206568890725
2513	CNAG_02510T2	47	1758.0	4645.0	103.0	1226.0	2507	0.000568828213879	1.21027279549e-05	0.00970873786408	0.000206568890725
2514	CNAG_02511T0	14	340.0	1046.0	25.0	171.0	2856	0.00294117647059	0.000210084033613	0.04	0.00285714285714
2515	CNAG_02512T0	34	341.0	1884.0	34.0	352.0	4416	0.00293255131965	8.62515094014e-05	0.0294117647059	0.000865051903114
2516	CNAG_02514T0	4	189.0	220.0	16.0	35.0	1464	0.00529100529101	0.00132275132275	0.0625	0.015625
2517	CNAG_02515T0	23	992.0	1660.0	49.0	349.0	1474	0.00100806451613	4.38288920056e-05	0.0204081632653	0.000887311446318
2518	CNAG_02516T0	2	186.0	166.0	5.0	30.0	3085	0.00537634408602	0.00268817204301	0.2	0.1
2519	CNAG_02516T1	2	180.0	142.0	5.0	26.0	3085	0.00555555555556	0.00277777777778	0.2	0.1
2520	CNAG_02516T2	2	180.0	142.0	5.0	26.0	3085	0.00555555555556	0.00277777777778	0.2	0.1
2522	CNAG_02519T0	42	1338.0	2062.0	131.0	543.0	802	0.000747384155456	1.77948608442e-05	0.00763358778626	0.000181752090149
2523	CNAG_02520T0	9	553.0	322.0	53.0	59.0	2769	0.00180831826401	0.000200924251557	0.0188679245283	0.0020964360587
2525	CNAG_02522T0	21	667.0	1334.0	74.0	296.0	2329	0.00149925037481	7.13928749911e-05	0.0135135135135	0.000643500643501
2526	CNAG_02523T0	15	519.0	1492.0	42.0	302.0	5482	0.0019267822736	0.000128452151574	0.0238095238095	0.0015873015873
2527	CNAG_02523T1	12	266.0	1009.0	26.0	197.0	5482	0.00375939849624	0.00031328320802	0.0384615384615	0.00320512820513
2528	CNAG_02524T0	10	781.0	1607.0	56.0	334.0	3663	0.00128040973111	0.000128040973111	0.0178571428571	0.00178571428571
2531	CNAG_02527T0	96	1965.0	6396.0	76.0	4110.0	3387	0.000508905852417	5.30110262935e-06	0.0131578947368	0.000137061403509
2532	CNAG_02527T1	84	1088.0	5869.0	54.0	3747.0	3387	0.000919117647059	1.09418767507e-05	0.0185185185185	0.000220458553792
2533	CNAG_02528T0	147	6893.0	7143.0	230.0	3346.0	3275	0.000145074713477	9.86902812772e-07	0.00434782608696	2.95770482106e-05
2534	CNAG_02528T1	137	5942.0	6897.0	218.0	3195.0	3275	0.000168293503871	1.22841973628e-06	0.0045871559633	3.34828902431e-05
2535	CNAG_02529T0	19	1419.0	1454.0	160.0	382.0	784	0.000704721634954	3.7090612366e-05	0.00625	0.000328947368421
2536	CNAG_02530T0	46	3247.0	1647.0	153.0	330.0	3038	0.000307976593779	6.69514334302e-06	0.00653594771242	0.000142085819835
2537	CNAG_02531T0	2	128.0	588.0	7.0	65.0	3000	0.0078125	0.00390625	0.142857142857	0.0714285714286
2538	CNAG_02532T0	9	603.0	552.0	57.0	86.0	1854	0.0016583747927	0.000184263865856	0.0175438596491	0.00194931773879
2539	CNAG_02533T0	8	350.0	329.0	31.0	48.0	2297	0.00285714285714	0.000357142857143	0.0322580645161	0.00403225806452
2540	CNAG_02534T0	14	1270.0	533.0	76.0	94.0	1808	0.000787401574803	5.62429696288e-05	0.0131578947368	0.00093984962406
2541	CNAG_02535T0	8	655.0	745.0	50.0	111.0	1580	0.00152671755725	0.000190839694656	0.02	0.0025
2542	CNAG_02536T0	13	1030.0	603.0	57.0	112.0	2213	0.000970873786408	7.46825989544e-05	0.0175438596491	0.00134952766532
2544	CNAG_02538T0	1	66.0	390.0	3.0	54.0	1180	0.0151515151515	0.0151515151515	0.333333333333	0.333333333333
2545	CNAG_02539T0	94	2292.0	8832.0	137.0	2172.0	2714	0.00043630017452	4.6414912183e-06	0.00729927007299	7.76518092872e-05
2546	CNAG_02540T0	24	586.0	2144.0	54.0	389.0	3744	0.00170648464164	7.11035267349e-05	0.0185185185185	0.000771604938272
2547	CNAG_02541T0	64	2569.0	3644.0	96.0	960.0	4625	0.000389256520047	6.08213312573e-06	0.0104166666667	0.000162760416667
2548	CNAG_02542T0	517	30843.0	33655.0	765.0	13742.0	1571	3.24222676134e-05	6.27123164669e-08	0.00130718954248	2.52841304155e-06
2549	CNAG_02543T0	30	3162.0	2057.0	104.0	434.0	2446	0.000316255534472	1.05418511491e-05	0.00961538461538	0.000320512820513
2551	CNAG_02545T0	134	8388.0	6340.0	617.0	1236.0	2171	0.000119217930377	8.89686047588e-07	0.00162074554295	1.20951159922e-05
2552	CNAG_02546T0	9	519.0	846.0	76.0	78.0	1430	0.0019267822736	0.000214086919289	0.0131578947368	0.00146198830409
2553	CNAG_02547T0	69	1826.0	2710.0	163.0	645.0	6801	0.000547645125958	7.93688588345e-06	0.00613496932515	8.89125989153e-05
2554	CNAG_02548T0	19	695.0	1983.0	39.0	328.0	3218	0.00143884892086	7.57288905718e-05	0.025641025641	0.00134952766532
2555	CNAG_02548T1	19	695.0	1983.0	39.0	328.0	3218	0.00143884892086	7.57288905718e-05	0.025641025641	0.00134952766532
2556	CNAG_02549T0	11	853.0	282.0	45.0	56.0	2936	0.00117233294256	0.000106575722051	0.0222222222222	0.0020202020202
2557	CNAG_02550T0	29	4290.0	1424.0	204.0	494.0	884	0.0002331002331	8.03793907242e-06	0.00490196078431	0.000169033130494
2558	CNAG_02551T0	4	173.0	125.0	10.0	38.0	776	0.00578034682081	0.0014450867052	0.1	0.025
2559	CNAG_02552T0	8	278.0	743.0	31.0	165.0	3175	0.00359712230216	0.00044964028777	0.0322580645161	0.00403225806452
2560	CNAG_02552T1	7	277.0	694.0	29.0	156.0	3175	0.00361010830325	0.000515729757607	0.0344827586207	0.00492610837438
2561	CNAG_02552T2	6	273.0	619.0	29.0	139.0	3175	0.003663003663	0.000610500610501	0.0344827586207	0.00574712643678
2562	CNAG_02553T0	2	154.0	152.0	6.0	54.0	1347	0.00649350649351	0.00324675324675	0.166666666667	0.0833333333333
2563	CNAG_02554T0	19	458.0	2080.0	25.0	563.0	2510	0.00218340611354	0.000114916111239	0.04	0.00210526315789
2564	CNAG_02555T0	39	806.0	4270.0	66.0	669.0	3155	0.00124069478908	3.18126868995e-05	0.0151515151515	0.0003885003885
2565	CNAG_02556T0	2	80.0	67.0	6.0	15.0	1338	0.0125	0.00625	0.166666666667	0.0833333333333
2566	CNAG_02557T0	15	307.0	2119.0	20.0	409.0	2565	0.00325732899023	0.000217155266015	0.05	0.00333333333333
2568	CNAG_02561T0	60	284.0	6822.0	56.0	2535.0	2254	0.00352112676056	5.86854460094e-05	0.0178571428571	0.000297619047619
2569	CNAG_02562T0	8	132.0	1013.0	14.0	169.0	4038	0.00757575757576	0.00094696969697	0.0714285714286	0.00892857142857
2570	CNAG_02563T0	30	631.0	3670.0	58.0	507.0	4094	0.00158478605388	5.28262017961e-05	0.0172413793103	0.000574712643678
2571	CNAG_02564T0	7	324.0	475.0	29.0	50.0	3341	0.00308641975309	0.000440917107584	0.0344827586207	0.00492610837438
2572	CNAG_02565T0	26	1994.0	524.0	171.0	141.0	2701	0.000501504513541	1.92886351362e-05	0.00584795321637	0.000224921277553
2573	CNAG_02566T0	36	1234.0	1452.0	77.0	512.0	3773	0.000810372771475	2.25103547632e-05	0.012987012987	0.00036075036075
2574	CNAG_02567T0	20	1473.0	351.0	95.0	79.0	1441	0.000678886625933	3.39443312967e-05	0.0105263157895	0.000526315789474
2575	CNAG_02568T0	270	10119.0	10973.0	413.0	2437.0	5293	9.88239944659e-05	3.66014794318e-07	0.00242130750605	8.96780557798e-06
2576	CNAG_02569T0	8	557.0	495.0	42.0	98.0	1468	0.00179533213645	0.000224416517056	0.0238095238095	0.00297619047619
2577	CNAG_02570T0	3	41.0	226.0	5.0	25.0	778	0.0243902439024	0.00813008130081	0.2	0.0666666666667
2578	CNAG_02572T0	1	63.0	60.0	5.0	11.0	905	0.015873015873	0.015873015873	0.2	0.2
2579	CNAG_02573T0	3	177.0	112.0	22.0	22.0	1353	0.00564971751412	0.00188323917137	0.0454545454545	0.0151515151515
2580	CNAG_02574T0	29	708.0	1184.0	51.0	202.0	4296	0.00141242937853	4.87044613287e-05	0.0196078431373	0.000676132521974
2581	CNAG_02575T0	64	3297.0	3116.0	212.0	723.0	1757	0.00030330603579	4.73915680922e-06	0.00471698113208	7.37028301887e-05
2582	CNAG_02576T0	15	1072.0	829.0	39.0	231.0	2170	0.000932835820896	6.21890547264e-05	0.025641025641	0.0017094017094
2583	CNAG_02577T0	102	8250.0	5611.0	138.0	2524.0	2067	0.000121212121212	1.18835412953e-06	0.00724637681159	7.10429099176e-05
2584	CNAG_02578T0	10	209.0	396.0	20.0	32.0	2530	0.00478468899522	0.000478468899522	0.05	0.005
2585	CNAG_02579T0	33	927.0	1561.0	44.0	304.0	5346	0.00107874865156	3.26893530777e-05	0.0227272727273	0.00068870523416
2586	CNAG_02579T1	33	927.0	1561.0	44.0	304.0	5346	0.00107874865156	3.26893530777e-05	0.0227272727273	0.00068870523416
2587	CNAG_02580T0	16	819.0	600.0	77.0	111.0	2014	0.001221001221	7.63125763126e-05	0.012987012987	0.000811688311688
2588	CNAG_02581T0	10	1150.0	687.0	58.0	111.0	2290	0.000869565217391	8.69565217391e-05	0.0172413793103	0.00172413793103
2590	CNAG_02583T0	8	213.0	749.0	34.0	150.0	2125	0.00469483568075	0.000586854460094	0.0294117647059	0.00367647058824
2591	CNAG_02584T0	13	675.0	1104.0	33.0	226.0	1739	0.00148148148148	0.00011396011396	0.030303030303	0.002331002331
2592	CNAG_02585T0	119	5460.0	4452.0	345.0	840.0	2818	0.00018315018315	1.53907716933e-06	0.00289855072464	2.43575691146e-05
2594	CNAG_02587T0	5	261.0	525.0	25.0	69.0	3409	0.00383141762452	0.000766283524904	0.04	0.008
2595	CNAG_02588T0	2	131.0	322.0	10.0	44.0	3478	0.00763358778626	0.00381679389313	0.1	0.05
2596	CNAG_02589T0	4	77.0	261.0	6.0	31.0	1901	0.012987012987	0.00324675324675	0.166666666667	0.0416666666667
2597	CNAG_02590T0	2	185.0	108.0	9.0	19.0	2603	0.00540540540541	0.0027027027027	0.111111111111	0.0555555555556
2598	CNAG_02591T0	20	4049.0	511.0	81.0	174.0	745	0.00024697456162	1.2348728081e-05	0.0123456790123	0.000617283950617
2599	CNAG_02592T0	1	110.0	94.0	4.0	16.0	1542	0.00909090909091	0.00909090909091	0.25	0.25
2600	CNAG_02593T0	24	775.0	2256.0	51.0	565.0	3129	0.00129032258065	5.37634408602e-05	0.0196078431373	0.000816993464052
2601	CNAG_02594T0	5	342.0	413.0	20.0	72.0	2983	0.00292397660819	0.000584795321637	0.05	0.01
2602	CNAG_02595T0	7	237.0	973.0	33.0	145.0	3285	0.0042194092827	0.000602772754671	0.030303030303	0.004329004329
2603	CNAG_02595T1	6	221.0	816.0	30.0	119.0	3285	0.00452488687783	0.000754147812971	0.0333333333333	0.00555555555556
2604	CNAG_02596T0	1	23.0	16.0	8.0	1.0	762	0.0434782608696	0.0434782608696	0.125	0.125
2605	CNAG_02597T0	16	827.0	1546.0	69.0	280.0	2461	0.00120918984281	7.55743651753e-05	0.0144927536232	0.000905797101449
2606	CNAG_02598T0	5	195.0	332.0	13.0	56.0	2210	0.00512820512821	0.00102564102564	0.0769230769231	0.0153846153846
2607	CNAG_02599T0	2	87.0	158.0	4.0	27.0	1223	0.0114942528736	0.00574712643678	0.25	0.125
2608	CNAG_02600T0	2	77.0	266.0	11.0	31.0	2425	0.012987012987	0.00649350649351	0.0909090909091	0.0454545454545
2611	CNAG_02603T0	6	516.0	164.0	9.0	39.0	2676	0.00193798449612	0.000322997416021	0.111111111111	0.0185185185185
2612	CNAG_02604T0	2	116.0	663.0	10.0	93.0	3856	0.00862068965517	0.00431034482759	0.1	0.05
2613	CNAG_02605T0	7	784.0	1030.0	49.0	209.0	2385	0.00127551020408	0.00018221574344	0.0204081632653	0.00291545189504
2614	CNAG_02606T0	14	789.0	776.0	39.0	224.0	2617	0.00126742712294	9.05305087815e-05	0.025641025641	0.0018315018315
2615	CNAG_02609T0	18	1802.0	925.0	88.0	272.0	1960	0.000554938956715	3.08299420397e-05	0.0113636363636	0.000631313131313
2616	CNAG_02654T0	31	432.0	1368.0	40.0	283.0	7781	0.00231481481481	7.46714456392e-05	0.025	0.000806451612903
2617	CNAG_02655T0	74	9431.0	1595.0	326.0	445.0	1480	0.000106033294454	1.43288235749e-06	0.00306748466258	4.14524954402e-05
2618	CNAG_02656T0	15	1022.0	709.0	117.0	93.0	1295	0.000978473581213	6.52315720809e-05	0.00854700854701	0.000569800569801
2619	CNAG_02657T0	23	1932.0	1652.0	215.0	205.0	2127	0.000517598343685	2.25042758124e-05	0.0046511627907	0.000202224469161
2620	CNAG_02658T0	3	153.0	198.0	10.0	64.0	4287	0.00653594771242	0.00217864923747	0.1	0.0333333333333
2621	CNAG_02659T0	2	143.0	343.0	13.0	45.0	1551	0.00699300699301	0.0034965034965	0.0769230769231	0.0384615384615
2622	CNAG_02659T1	2	160.0	398.0	15.0	54.0	1551	0.00625	0.003125	0.0666666666667	0.0333333333333
2623	CNAG_02660T0	12	63.0	1054.0	8.0	126.0	1705	0.015873015873	0.00132275132275	0.125	0.0104166666667
2624	CNAG_02661T0	1	202.0	463.0	8.0	99.0	2003	0.0049504950495	0.0049504950495	0.125	0.125
2625	CNAG_02662T0	53	1774.0	2643.0	74.0	617.0	4468	0.000563697857948	1.06358086405e-05	0.0135135135135	0.000254971953085
2626	CNAG_02663T0	22	464.0	1603.0	35.0	322.0	2048	0.00215517241379	9.79623824451e-05	0.0285714285714	0.0012987012987
2627	CNAG_02664T0	23	2393.0	1116.0	184.0	194.0	3102	0.000417885499373	1.81689347554e-05	0.0054347826087	0.00023629489603
2628	CNAG_02665T0	4	69.0	203.0	2.0	34.0	3198	0.0144927536232	0.0036231884058	0.5	0.125
2629	CNAG_02665T1	4	68.0	198.0	2.0	34.0	3198	0.0147058823529	0.00367647058824	0.5	0.125
2631	CNAG_02667T0	10	565.0	1064.0	32.0	148.0	2744	0.00176991150442	0.000176991150442	0.03125	0.003125
2632	CNAG_02670T0	4	427.0	420.0	33.0	61.0	2523	0.00234192037471	0.000585480093677	0.030303030303	0.00757575757576
2633	CNAG_02671T0	80	4168.0	3184.0	301.0	721.0	3095	0.000239923224568	2.9990403071e-06	0.00332225913621	4.15282392027e-05
2634	CNAG_02672T0	7	476.0	419.0	68.0	83.0	2214	0.00210084033613	0.000300120048019	0.0147058823529	0.00210084033613
2635	CNAG_02673T0	393	25461.0	18359.0	1051.0	6153.0	1418	3.92757550764e-05	9.99383080824e-08	0.000951474785918	2.42105543491e-06
2636	CNAG_02674T0	22	531.0	2248.0	73.0	691.0	2344	0.00188323917137	8.5601780517e-05	0.013698630137	0.000622665006227
2637	CNAG_02675T0	51	1668.0	3615.0	191.0	617.0	3973	0.000599520383693	1.1755301641e-05	0.00523560209424	0.000102658864593
2638	CNAG_02676T0	8	381.0	659.0	43.0	136.0	1676	0.00262467191601	0.000328083989501	0.0232558139535	0.00290697674419
2639	CNAG_02677T0	22	1518.0	1903.0	144.0	244.0	1989	0.000658761528327	2.9943705833e-05	0.00694444444444	0.000315656565657
2640	CNAG_02678T0	12	360.0	2299.0	50.0	319.0	1841	0.00277777777778	0.000231481481481	0.02	0.00166666666667
2641	CNAG_02679T0	11	509.0	1109.0	38.0	196.0	2531	0.00196463654224	0.000178603322022	0.0263157894737	0.00239234449761
2642	CNAG_02680T0	47	1301.0	4309.0	71.0	906.0	5676	0.000768639508071	1.63540320866e-05	0.0140845070423	0.000299670362601
2643	CNAG_02681T0	14	369.0	818.0	21.0	133.0	2489	0.00271002710027	0.000193573364305	0.047619047619	0.00340136054422
2644	CNAG_02682T0	39	809.0	3852.0	61.0	818.0	4764	0.00123609394314	3.16947164908e-05	0.016393442623	0.00042034468264
2645	CNAG_02683T0	45	1821.0	2848.0	57.0	1290.0	2933	0.00054914881933	1.22033070962e-05	0.0175438596491	0.000389863547758
2646	CNAG_02684T0	72	4265.0	1880.0	79.0	978.0	5595	0.000234466588511	3.25648039599e-06	0.0126582278481	0.000175808720113
2647	CNAG_02685T0	135	11725.0	5992.0	189.0	2779.0	2267	8.52878464819e-05	6.31761825792e-07	0.00529100529101	3.91926317852e-05
2648	CNAG_02686T0	77	4302.0	2662.0	192.0	604.0	3250	0.000232450023245	3.01883147071e-06	0.00520833333333	6.76406926407e-05
2649	CNAG_02687T0	7	794.0	560.0	101.0	80.0	1489	0.00125944584383	0.000179920834833	0.00990099009901	0.001414427157
2650	CNAG_02688T0	1	300.0	313.0	22.0	50.0	2221	0.00333333333333	0.00333333333333	0.0454545454545	0.0454545454545
2651	CNAG_02689T0	6	236.0	705.0	23.0	101.0	1049	0.00423728813559	0.000706214689266	0.0434782608696	0.00724637681159
2652	CNAG_02690T0	56	4489.0	2940.0	172.0	1017.0	1855	0.000222766763199	3.97797791427e-06	0.00581395348837	0.000103820598007
2653	CNAG_02691T0	80	857.0	7832.0	240.0	3089.0	1869	0.00116686114352	1.4585764294e-05	0.00416666666667	5.20833333333e-05
2654	CNAG_02692T0	109	5642.0	11000.0	361.0	2630.0	1227	0.000177242112726	1.62607442868e-06	0.00277008310249	2.54136064449e-05
2655	CNAG_02693T0	3	440.0	677.0	41.0	123.0	1882	0.00227272727273	0.000757575757576	0.0243902439024	0.00813008130081
2656	CNAG_02694T0	6	178.0	331.0	14.0	60.0	3674	0.00561797752809	0.000936329588015	0.0714285714286	0.0119047619048
2657	CNAG_02694T1	6	178.0	331.0	14.0	60.0	3674	0.00561797752809	0.000936329588015	0.0714285714286	0.0119047619048
2658	CNAG_02695T0	26	888.0	2206.0	60.0	456.0	3968	0.00112612612613	4.33125433125e-05	0.0166666666667	0.000641025641026
2659	CNAG_02695T1	26	888.0	2206.0	60.0	456.0	3968	0.00112612612613	4.33125433125e-05	0.0166666666667	0.000641025641026
2660	CNAG_02696T0	70	2271.0	5333.0	129.0	1103.0	4662	0.000440334654337	6.29049506196e-06	0.0077519379845	0.000110741971207
2661	CNAG_02697T0	5	170.0	321.0	15.0	71.0	2244	0.00588235294118	0.00117647058824	0.0666666666667	0.0133333333333
2662	CNAG_02698T0	17	568.0	794.0	44.0	127.0	3343	0.00176056338028	0.000103562551781	0.0227272727273	0.00133689839572
2663	CNAG_02699T0	85	1735.0	7122.0	168.0	1339.0	5096	0.000576368876081	6.78081030683e-06	0.00595238095238	7.00280112045e-05
2664	CNAG_02700T0	27	1580.0	1770.0	91.0	412.0	5417	0.000632911392405	2.34411626817e-05	0.010989010989	0.000407000407
2665	CNAG_02700T1	27	1580.0	1770.0	91.0	412.0	5417	0.000632911392405	2.34411626817e-05	0.010989010989	0.000407000407
2666	CNAG_02701T0	232	960.0	22196.0	477.0	8073.0	2335	0.00104166666667	4.48994252874e-06	0.0020964360587	9.03636232198e-06
2667	CNAG_02702T0	24	555.0	2977.0	36.0	503.0	3623	0.0018018018018	7.50750750751e-05	0.0277777777778	0.00115740740741
2668	CNAG_02703T0	22	977.0	2258.0	107.0	317.0	4110	0.00102354145343	4.65246115195e-05	0.00934579439252	0.000424808836024
2669	CNAG_02703T1	18	890.0	1574.0	90.0	223.0	4110	0.00112359550562	6.24219725343e-05	0.0111111111111	0.000617283950617
2670	CNAG_02704T0	12	2588.0	383.0	165.0	78.0	977	0.000386398763524	3.21998969603e-05	0.00606060606061	0.000505050505051
2671	CNAG_02705T0	2	46.0	86.0	4.0	10.0	2364	0.0217391304348	0.0108695652174	0.25	0.125
2672	CNAG_02705T1	2	45.0	77.0	3.0	9.0	2364	0.0222222222222	0.0111111111111	0.333333333333	0.166666666667
2673	CNAG_02705T2	2	45.0	77.0	3.0	9.0	2364	0.0222222222222	0.0111111111111	0.333333333333	0.166666666667
2674	CNAG_02706T0	1	20.0	40.0	2.0	7.0	1374	0.05	0.05	0.5	0.5
2676	CNAG_02708T0	6	311.0	416.0	22.0	73.0	2162	0.0032154340836	0.0005359056806	0.0454545454545	0.00757575757576
2677	CNAG_02709T0	5	618.0	256.0	59.0	43.0	522	0.00161812297735	0.000323624595469	0.0169491525424	0.00338983050847
2678	CNAG_02710T0	51	3763.0	4554.0	330.0	1137.0	2354	0.000265745415892	5.21069442925e-06	0.0030303030303	5.94177064765e-05
2679	CNAG_02711T0	3	136.0	665.0	16.0	85.0	2790	0.00735294117647	0.00245098039216	0.0625	0.0208333333333
2680	CNAG_02712T0	7	512.0	746.0	50.0	181.0	1527	0.001953125	0.000279017857143	0.02	0.00285714285714
2681	CNAG_02713T0	6	583.0	522.0	73.0	49.0	1849	0.00171526586621	0.000285877644368	0.013698630137	0.00228310502283
2682	CNAG_02714T0	233	14566.0	2861.0	2334.0	671.0	3199	6.86530275985e-05	2.94648187118e-07	0.000428449014567	1.83883697239e-06
2683	CNAG_02715T0	11	573.0	733.0	33.0	132.0	2239	0.00174520069808	0.000158654608916	0.030303030303	0.00275482093664
2684	CNAG_02716T0	37	1262.0	2125.0	57.0	575.0	3991	0.000792393026941	2.14160277552e-05	0.0175438596491	0.000474158368895
2685	CNAG_02717T0	69	4353.0	5771.0	193.0	1735.0	2413	0.000229726625316	3.32937138139e-06	0.00518134715026	7.50919876849e-05
2686	CNAG_02718T0	26	1426.0	2538.0	66.0	620.0	2657	0.00070126227209	2.69716258496e-05	0.0151515151515	0.000582750582751
2688	CNAG_02720T0	12	532.0	638.0	75.0	92.0	2468	0.00187969924812	0.00015664160401	0.0133333333333	0.00111111111111
2689	CNAG_02721T0	12	426.0	1158.0	55.0	274.0	5286	0.00234741784038	0.000195618153365	0.0181818181818	0.00151515151515
2690	CNAG_02722T0	235	25366.0	5218.0	1133.0	1747.0	3316	3.94228494836e-05	1.67756806313e-07	0.000882612533098	3.75579801318e-06
2691	CNAG_02723T0	34	668.0	4753.0	48.0	659.0	3315	0.00149700598802	4.40295878831e-05	0.0208333333333	0.000612745098039
2692	CNAG_02724T0	9	194.0	1019.0	21.0	196.0	2868	0.00515463917526	0.00057273768614	0.047619047619	0.00529100529101
2693	CNAG_02725T0	41	3503.0	2257.0	256.0	359.0	1497	0.000285469597488	6.96267310946e-06	0.00390625	9.52743902439e-05
2694	CNAG_02726T0	30	2637.0	1889.0	174.0	354.0	1653	0.000379218809253	1.26406269751e-05	0.00574712643678	0.000191570881226
2695	CNAG_02727T0	4	363.0	384.0	29.0	77.0	1906	0.00275482093664	0.00068870523416	0.0344827586207	0.00862068965517
2696	CNAG_02728T0	5	286.0	462.0	23.0	91.0	1531	0.0034965034965	0.000699300699301	0.0434782608696	0.00869565217391
2697	CNAG_02729T0	1	77.0	427.0	13.0	88.0	2365	0.012987012987	0.012987012987	0.0769230769231	0.0769230769231
2698	CNAG_02730T0	23	1323.0	1829.0	72.0	362.0	2310	0.000755857898715	3.28633869007e-05	0.0138888888889	0.0006038647343
2699	CNAG_02733T0	1	26.0	92.0	6.0	13.0	2657	0.0384615384615	0.0384615384615	0.166666666667	0.166666666667
2701	CNAG_02735T0	3	19.0	67.0	2.0	11.0	1494	0.0526315789474	0.0175438596491	0.5	0.166666666667
2702	CNAG_02736T0	33	2405.0	2186.0	215.0	582.0	2097	0.0004158004158	1.26000126e-05	0.0046511627907	0.000140944326991
