	Transcript	150904CM018-A_x	150904CM018-B_x	150904CM018-W_x	150904CM763-A_x	150904CM763-B_x	150904CM763-W_x	150904CM764-A_x	150904CM764-B_x	150904CM764-W_x	Intron	150904CM018-A_y	150904CM018-B_y	150904CM018-W_y	150904CM763-A_y	150904CM763-B_y	150904CM763-W_y	150904CM764-A_y	150904CM764-B_y	150904CM764-W_y	Length	150904CM763-B_x_norm	150904CM764-B_x_norm
2333	CNAG_02330T0	153	258.0	39090	3521	15211	5341.0	2246.0	2084.0	0.0	3.0	0.0	0.0	0.0	22.0	7.0	0.0	8.0	0.0	0.0	2442	inf	inf
2334	CNAG_02331T0	108	212.0	31453	2223	10461	4346.0	1480.0	1343.0	0.0	1.0	2.0	3.0	3.0	261.0	86.0	3.0	113.0	6.0	3.0	1237	0.333333333333	0.333333333333
2334	CNAG_02331T0	108	212.0	31453	2223	10461	4346.0	1480.0	1343.0	0.0	2.0	0.0	0.0	0.0	18.0	5.0	0.0	13.0	1.0	0.0	1237	inf	inf
2334	CNAG_02331T0	108	212.0	31453	2223	10461	4346.0	1480.0	1343.0	0.0	3.0	0.0	0.0	0.0	25.0	7.0	0.0	10.0	0.0	0.0	1237	inf	inf
2334	CNAG_02331T0	108	212.0	31453	2223	10461	4346.0	1480.0	1343.0	0.0	4.0	0.0	0.0	0.0	5.0	2.0	0.0	1.0	0.0	0.0	1237	inf	inf
2334	CNAG_02331T0	108	212.0	31453	2223	10461	4346.0	1480.0	1343.0	0.0	5.0	0.0	0.0	0.0	25.0	8.0	0.0	12.0	1.0	0.0	1237	inf	inf
2335	CNAG_02332T0	35	83.0	13281	467	3033	1561.0	385.0	388.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1850	inf	inf
2335	CNAG_02332T0	35	83.0	13281	467	3033	1561.0	385.0	388.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	1850	inf	inf
2335	CNAG_02332T0	35	83.0	13281	467	3033	1561.0	385.0	388.0	0.0	3.0	0.0	0.0	0.0	5.0	3.0	0.0	5.0	1.0	0.0	1850	inf	inf
2335	CNAG_02332T0	35	83.0	13281	467	3033	1561.0	385.0	388.0	0.0	4.0	0.0	0.0	0.0	4.0	1.0	0.0	3.0	0.0	0.0	1850	inf	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	1.0	0.0	1.0	1.0	53.0	3.0	0.0	52.0	5.0	1.0	2639	inf	1.0
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	2.0	0.0	1.0	1.0	51.0	5.0	0.0	45.0	1.0	1.0	2639	inf	1.0
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	3.0	0.0	0.0	0.0	21.0	8.0	0.0	19.0	1.0	0.0	2639	inf	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	4.0	0.0	0.0	0.0	79.0	24.0	1.0	71.0	2.0	0.0	2639	1.0	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	5.0	0.0	0.0	0.0	19.0	7.0	0.0	14.0	1.0	0.0	2639	inf	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	6.0	0.0	0.0	0.0	1.0	4.0	0.0	4.0	2.0	0.0	2639	inf	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	7.0	0.0	0.0	0.0	28.0	6.0	0.0	28.0	2.0	0.0	2639	inf	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	8.0	0.0	0.0	0.0	26.0	8.0	0.0	22.0	2.0	0.0	2639	inf	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	9.0	0.0	0.0	0.0	32.0	6.0	0.0	35.0	3.0	0.0	2639	inf	inf
2338	CNAG_02335T0	108	344.0	29896	3319	16258	1127.0	5113.0	4875.0	0.0	10.0	0.0	0.0	0.0	13.0	12.0	0.0	9.0	3.0	0.0	2639	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	8.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	10.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4247	inf	inf
2339	CNAG_02336T0	13	29.0	4241	343	1943	207.0	287.0	350.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4247	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	2.0	0.0	0.0	0.0	8.0	3.0	0.0	3.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	1.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	4.0	0.0	0.0	0.0	7.0	2.0	0.0	3.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	5.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	8.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1817	inf	inf
2340	CNAG_02337T0	3	13.0	891	292	1228	106.0	162.0	147.0	0.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1817	inf	inf
2341	CNAG_02338T0	32	108.0	8944	1003	6400	1048.0	895.0	957.0	0.0	1.0	0.0	0.0	0.0	24.0	3.0	0.0	15.0	1.0	0.0	1617	inf	inf
2341	CNAG_02338T0	32	108.0	8944	1003	6400	1048.0	895.0	957.0	0.0	2.0	0.0	0.0	0.0	32.0	10.0	0.0	11.0	1.0	0.0	1617	inf	inf
2341	CNAG_02338T0	32	108.0	8944	1003	6400	1048.0	895.0	957.0	0.0	3.0	0.0	0.0	0.0	22.0	8.0	0.0	8.0	0.0	0.0	1617	inf	inf
2341	CNAG_02338T0	32	108.0	8944	1003	6400	1048.0	895.0	957.0	0.0	4.0	0.0	0.0	0.0	17.0	8.0	0.0	9.0	1.0	0.0	1617	inf	inf
2341	CNAG_02338T0	32	108.0	8944	1003	6400	1048.0	895.0	957.0	0.0	5.0	0.0	0.0	0.0	14.0	6.0	0.0	4.0	1.0	0.0	1617	inf	inf
2343	CNAG_02340T0	4	10.0	978	150	547	93.0	85.0	85.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	872	inf	inf
2343	CNAG_02340T0	4	10.0	978	150	547	93.0	85.0	85.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	872	inf	inf
2343	CNAG_02340T0	4	10.0	978	150	547	93.0	85.0	85.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	872	inf	inf
2344	CNAG_02341T0	8	57.0	2697	352	2776	166.0	451.0	584.0	0.0	1.0	0.0	0.0	0.0	6.0	2.0	0.0	8.0	0.0	0.0	4253	inf	inf
2344	CNAG_02341T0	8	57.0	2697	352	2776	166.0	451.0	584.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4253	inf	inf
2344	CNAG_02341T0	8	57.0	2697	352	2776	166.0	451.0	584.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4253	inf	inf
2344	CNAG_02341T0	8	57.0	2697	352	2776	166.0	451.0	584.0	0.0	4.0	0.0	0.0	0.0	5.0	2.0	0.0	1.0	1.0	0.0	4253	inf	inf
2345	CNAG_02342T0	3	6.0	343	38	235	19.0	50.0	57.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	1725	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2908	inf	inf
2346	CNAG_02343T0	2	3.0	283	82	619	30.0	74.0	88.0	0.0	9.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2908	inf	inf
2347	CNAG_02344T0	4	7.0	666	93	385	35.0	109.0	102.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1818	inf	inf
2347	CNAG_02344T0	4	7.0	666	93	385	35.0	109.0	102.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1818	inf	inf
2347	CNAG_02344T0	4	7.0	666	93	385	35.0	109.0	102.0	0.0	3.0	0.0	0.0	0.0	7.0	1.0	0.0	4.0	1.0	0.0	1818	inf	inf
2347	CNAG_02344T0	4	7.0	666	93	385	35.0	109.0	102.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1818	inf	inf
2347	CNAG_02344T0	4	7.0	666	93	385	35.0	109.0	102.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1818	inf	inf
2347	CNAG_02344T0	4	7.0	666	93	385	35.0	109.0	102.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1818	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3302	inf	inf
2348	CNAG_02345T0	3	8.0	295	174	1029	30.0	115.0	137.0	0.0	9.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	3302	inf	inf
2349	CNAG_02347T0	5	24.0	622	384	1558	103.0	170.0	179.0	0.0	1.0	0.0	1.0	0.0	18.0	5.0	0.0	6.0	0.0	0.0	2325	inf	inf
2349	CNAG_02347T0	5	24.0	622	384	1558	103.0	170.0	179.0	0.0	2.0	0.0	0.0	0.0	34.0	13.0	0.0	19.0	3.0	0.0	2325	inf	inf
2350	CNAG_02348T0	6	20.0	1338	327	2019	104.0	324.0	379.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	4.0	0.0	0.0	1087	inf	inf
2351	CNAG_02349T0	2	17.0	682	114	801	46.0	120.0	166.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	2485	inf	inf
2351	CNAG_02349T0	2	17.0	682	114	801	46.0	120.0	166.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2485	inf	inf
2353	CNAG_02351T0	15	73.0	4365	595	4759	185.0	713.0	976.0	0.0	1.0	0.0	0.0	0.0	11.0	3.0	0.0	4.0	0.0	0.0	3339	inf	inf
2353	CNAG_02351T0	15	73.0	4365	595	4759	185.0	713.0	976.0	0.0	2.0	0.0	0.0	0.0	11.0	6.0	0.0	8.0	2.0	0.0	3339	inf	inf
2353	CNAG_02351T0	15	73.0	4365	595	4759	185.0	713.0	976.0	0.0	3.0	0.0	0.0	0.0	7.0	2.0	0.0	3.0	0.0	0.0	3339	inf	inf
2353	CNAG_02351T0	15	73.0	4365	595	4759	185.0	713.0	976.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	3339	inf	inf
2353	CNAG_02351T0	15	73.0	4365	595	4759	185.0	713.0	976.0	0.0	5.0	0.0	0.0	1.0	5.0	2.0	0.0	3.0	1.0	1.0	3339	inf	1.0
2353	CNAG_02351T0	15	73.0	4365	595	4759	185.0	713.0	976.0	0.0	6.0	0.0	0.0	1.0	25.0	4.0	0.0	12.0	4.0	1.0	3339	inf	1.0
2356	CNAG_02354T0	7	29.0	2248	93	631	211.0	78.0	104.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1619	inf	inf
2356	CNAG_02354T0	7	29.0	2248	93	631	211.0	78.0	104.0	0.0	2.0	0.0	0.0	0.0	10.0	1.0	0.0	4.0	0.0	0.0	1619	inf	inf
2357	CNAG_02355T0	9	22.0	2101	333	2142	127.0	315.0	322.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	2069	inf	inf
2357	CNAG_02355T0	9	22.0	2101	333	2142	127.0	315.0	322.0	0.0	2.0	0.0	0.0	0.0	4.0	5.0	0.0	3.0	3.0	0.0	2069	inf	inf
2357	CNAG_02355T0	9	22.0	2101	333	2142	127.0	315.0	322.0	0.0	3.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	1.0	0.0	2069	inf	inf
2357	CNAG_02355T0	9	22.0	2101	333	2142	127.0	315.0	322.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2069	inf	inf
2357	CNAG_02355T0	9	22.0	2101	333	2142	127.0	315.0	322.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2069	inf	inf
2357	CNAG_02355T0	9	22.0	2101	333	2142	127.0	315.0	322.0	0.0	6.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	2069	inf	inf
2357	CNAG_02355T0	9	22.0	2101	333	2142	127.0	315.0	322.0	0.0	7.0	0.0	0.0	0.0	3.0	2.0	0.0	5.0	0.0	0.0	2069	inf	inf
2358	CNAG_02356T0	2	10.0	787	38	165	46.0	38.0	19.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	1234	inf	inf
2359	CNAG_02357T0	11	36.0	1802	328	2057	118.0	409.0	521.0	0.0	1.0	0.0	0.0	0.0	18.0	2.0	0.0	4.0	2.0	0.0	2713	inf	inf
2359	CNAG_02357T0	11	36.0	1802	328	2057	118.0	409.0	521.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	1.0	0.0	2713	inf	inf
2359	CNAG_02357T0	11	36.0	1802	328	2057	118.0	409.0	521.0	0.0	3.0	0.0	0.0	0.0	10.0	1.0	0.0	1.0	0.0	0.0	2713	inf	inf
2360	CNAG_02358T0	10	24.0	2896	269	1570	268.0	224.0	279.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	4.0	0.0	0.0	1896	inf	inf
2360	CNAG_02358T0	10	24.0	2896	269	1570	268.0	224.0	279.0	0.0	2.0	0.0	0.0	0.0	6.0	1.0	0.0	2.0	0.0	0.0	1896	inf	inf
2360	CNAG_02358T0	10	24.0	2896	269	1570	268.0	224.0	279.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1896	inf	inf
2360	CNAG_02358T0	10	24.0	2896	269	1570	268.0	224.0	279.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1896	inf	inf
2360	CNAG_02358T0	10	24.0	2896	269	1570	268.0	224.0	279.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1896	inf	inf
2360	CNAG_02358T0	10	24.0	2896	269	1570	268.0	224.0	279.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1896	inf	inf
2361	CNAG_02359T0	77	155.0	26491	1169	4596	3767.0	982.0	783.0	0.0	1.0	1.0	0.0	0.0	66.0	18.0	0.0	25.0	2.0	0.0	1538	inf	inf
2361	CNAG_02359T0	77	155.0	26491	1169	4596	3767.0	982.0	783.0	0.0	2.0	1.0	0.0	0.0	57.0	21.0	1.0	25.0	1.0	0.0	1538	1.0	inf
2362	CNAG_02360T0	9	30.0	2931	420	1792	205.0	418.0	390.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1704	inf	inf
2362	CNAG_02360T0	9	30.0	2931	420	1792	205.0	418.0	390.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	1.0	1.0	0.0	1704	inf	inf
2362	CNAG_02360T0	9	30.0	2931	420	1792	205.0	418.0	390.0	0.0	3.0	0.0	0.0	0.0	5.0	2.0	0.0	3.0	0.0	0.0	1704	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	1.0	0.0	0.0	0.0	6.0	1.0	0.0	11.0	0.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	2.0	1.0	0.0	0.0	12.0	4.0	0.0	13.0	2.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	3.0	0.0	0.0	0.0	7.0	1.0	0.0	8.0	0.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	4.0	0.0	0.0	0.0	10.0	4.0	0.0	13.0	1.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	5.0	0.0	1.0	0.0	13.0	5.0	0.0	10.0	3.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	6.0	0.0	0.0	0.0	12.0	3.0	0.0	15.0	1.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	7.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	8.0	0.0	0.0	0.0	7.0	1.0	0.0	5.0	0.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	9.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	1.0	0.0	2643	inf	inf
2363	CNAG_02361T0	15	52.0	931	883	4862	77.0	1288.0	1443.0	0.0	10.0	0.0	0.0	0.0	7.0	2.0	0.0	8.0	0.0	0.0	2643	inf	inf
2364	CNAG_02362T0	17	66.0	5022	788	3269	235.0	1033.0	891.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2116	inf	1.0
2364	CNAG_02362T0	17	66.0	5022	788	3269	235.0	1033.0	891.0	0.0	2.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	5.0	2116	inf	0.2
2364	CNAG_02362T0	17	66.0	5022	788	3269	235.0	1033.0	891.0	0.0	3.0	0.0	1.0	0.0	51.0	21.0	0.0	58.0	2.0	0.0	2116	inf	inf
2364	CNAG_02362T0	17	66.0	5022	788	3269	235.0	1033.0	891.0	0.0	4.0	0.0	0.0	0.0	26.0	7.0	0.0	12.0	1.0	0.0	2116	inf	inf
2364	CNAG_02362T0	17	66.0	5022	788	3269	235.0	1033.0	891.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2116	inf	inf
2366	CNAG_02364T0	5	5.0	756	59	385	50.0	65.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1877	0.0	0.0
2367	CNAG_02365T0	11	25.0	656	406	2278	36.0	840.0	905.0	0.0	1.0	0.0	0.0	1.0	14.0	0.0	0.0	7.0	4.0	1.0	2456	inf	1.0
2367	CNAG_02365T0	11	25.0	656	406	2278	36.0	840.0	905.0	0.0	2.0	0.0	0.0	0.0	8.0	3.0	0.0	7.0	1.0	0.0	2456	inf	inf
2367	CNAG_02365T0	11	25.0	656	406	2278	36.0	840.0	905.0	0.0	3.0	0.0	0.0	0.0	7.0	2.0	1.0	4.0	0.0	0.0	2456	1.0	inf
2367	CNAG_02365T0	11	25.0	656	406	2278	36.0	840.0	905.0	0.0	4.0	0.0	0.0	0.0	6.0	4.0	0.0	8.0	0.0	0.0	2456	inf	inf
2367	CNAG_02365T0	11	25.0	656	406	2278	36.0	840.0	905.0	0.0	5.0	0.0	0.0	0.0	2.0	1.0	0.0	6.0	1.0	0.0	2456	inf	inf
2367	CNAG_02365T0	11	25.0	656	406	2278	36.0	840.0	905.0	0.0	6.0	0.0	0.0	0.0	3.0	2.0	0.0	5.0	0.0	0.0	2456	inf	inf
2368	CNAG_02366T0	6	8.0	1360	174	772	76.0	162.0	180.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2155	inf	inf
2368	CNAG_02366T0	6	8.0	1360	174	772	76.0	162.0	180.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2155	inf	inf
2368	CNAG_02366T0	6	8.0	1360	174	772	76.0	162.0	180.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2155	inf	inf
2368	CNAG_02366T0	6	8.0	1360	174	772	76.0	162.0	180.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2155	inf	inf
2368	CNAG_02366T0	6	8.0	1360	174	772	76.0	162.0	180.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2155	inf	inf
2368	CNAG_02366T0	6	8.0	1360	174	772	76.0	162.0	180.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	2155	inf	inf
2368	CNAG_02366T0	6	8.0	1360	174	772	76.0	162.0	180.0	0.0	7.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	2155	inf	inf
2369	CNAG_02367T0	23	43.0	5136	815	3289	420.0	700.0	554.0	0.0	1.0	0.0	0.0	0.0	7.0	10.0	0.0	3.0	0.0	0.0	1606	inf	inf
2369	CNAG_02367T0	23	43.0	5136	815	3289	420.0	700.0	554.0	0.0	2.0	0.0	1.0	1.0	78.0	13.0	0.0	29.0	1.0	1.0	1606	inf	1.0
